eei_id,exon1,exon2,p_value,chi2_statistic,odds_ratio,cachexic_with_eei,cachexic_without_eei,control_with_eei,control_without_eei,total_samples,corrected_p,significant
ENSMUSE00000531796_ENSMUSE00001244973,ENSMUSE00000531796,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531796_ENSMUSE00000106954,ENSMUSE00000531796,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531796_ENSMUSE00001293903,ENSMUSE00000531796,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531796_ENSMUSE00001302729,ENSMUSE00000531796,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531796_ENSMUSE00000576145,ENSMUSE00000531796,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00000233931,ENSMUSE00000531795,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00000233921,ENSMUSE00000531795,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00000106958,ENSMUSE00000531795,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00000106964,ENSMUSE00000531795,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00000233885,ENSMUSE00000531795,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00000233880,ENSMUSE00000531795,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00001244973,ENSMUSE00000531795,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00000106954,ENSMUSE00000531795,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00001293903,ENSMUSE00000531795,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00001302729,ENSMUSE00000531795,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531795_ENSMUSE00000576145,ENSMUSE00000531795,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00000233931,ENSMUSE00000531794,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00000233921,ENSMUSE00000531794,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00000106958,ENSMUSE00000531794,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00000106964,ENSMUSE00000531794,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00000233885,ENSMUSE00000531794,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00000233880,ENSMUSE00000531794,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00001244973,ENSMUSE00000531794,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00000106954,ENSMUSE00000531794,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00001293903,ENSMUSE00000531794,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00001302729,ENSMUSE00000531794,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531794_ENSMUSE00000576145,ENSMUSE00000531794,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00000233931,ENSMUSE00000531793,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00000233921,ENSMUSE00000531793,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00000106958,ENSMUSE00000531793,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00000106964,ENSMUSE00000531793,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00000233885,ENSMUSE00000531793,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00000233880,ENSMUSE00000531793,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00001244973,ENSMUSE00000531793,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00000106954,ENSMUSE00000531793,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00001293903,ENSMUSE00000531793,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00001302729,ENSMUSE00000531793,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531793_ENSMUSE00000576145,ENSMUSE00000531793,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00000233931,ENSMUSE00000531792,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00000233921,ENSMUSE00000531792,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00000106958,ENSMUSE00000531792,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00000106964,ENSMUSE00000531792,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00000233885,ENSMUSE00000531792,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00000233880,ENSMUSE00000531792,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00001244973,ENSMUSE00000531792,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00000106954,ENSMUSE00000531792,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00001293903,ENSMUSE00000531792,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00001302729,ENSMUSE00000531792,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531792_ENSMUSE00000576145,ENSMUSE00000531792,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00000233931,ENSMUSE00000531791,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00000233921,ENSMUSE00000531791,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00000106958,ENSMUSE00000531791,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00000106964,ENSMUSE00000531791,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00000233885,ENSMUSE00000531791,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00000233880,ENSMUSE00000531791,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00001244973,ENSMUSE00000531791,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00000106954,ENSMUSE00000531791,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00001293903,ENSMUSE00000531791,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00001302729,ENSMUSE00000531791,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531791_ENSMUSE00000576145,ENSMUSE00000531791,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00000233931,ENSMUSE00000531790,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00000233921,ENSMUSE00000531790,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00000106958,ENSMUSE00000531790,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00000106964,ENSMUSE00000531790,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00000233885,ENSMUSE00000531790,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00000233880,ENSMUSE00000531790,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00001244973,ENSMUSE00000531790,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00000106954,ENSMUSE00000531790,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00001293903,ENSMUSE00000531790,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00001302729,ENSMUSE00000531790,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531790_ENSMUSE00000576145,ENSMUSE00000531790,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00000233931,ENSMUSE00000531788,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00000233921,ENSMUSE00000531788,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00000106958,ENSMUSE00000531788,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00000106964,ENSMUSE00000531788,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00000233885,ENSMUSE00000531788,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00000233880,ENSMUSE00000531788,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00001244973,ENSMUSE00000531788,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00000106954,ENSMUSE00000531788,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00001293903,ENSMUSE00000531788,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00001302729,ENSMUSE00000531788,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531788_ENSMUSE00000576145,ENSMUSE00000531788,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00000233931,ENSMUSE00000531787,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00000233921,ENSMUSE00000531787,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00000106958,ENSMUSE00000531787,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00000106964,ENSMUSE00000531787,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00000233885,ENSMUSE00000531787,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00000233880,ENSMUSE00000531787,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00001244973,ENSMUSE00000531787,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00000106954,ENSMUSE00000531787,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00001293903,ENSMUSE00000531787,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00001302729,ENSMUSE00000531787,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531787_ENSMUSE00000576145,ENSMUSE00000531787,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00000233931,ENSMUSE00000531786,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00000233921,ENSMUSE00000531786,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00000106958,ENSMUSE00000531786,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00000106964,ENSMUSE00000531786,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00000233885,ENSMUSE00000531786,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00000233880,ENSMUSE00000531786,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00001244973,ENSMUSE00000531786,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00000106954,ENSMUSE00000531786,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00001293903,ENSMUSE00000531786,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00001302729,ENSMUSE00000531786,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00000531786_ENSMUSE00000576145,ENSMUSE00000531786,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00000233931,ENSMUSE00001400390,ENSMUSE00000233931,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00000233921,ENSMUSE00001400390,ENSMUSE00000233921,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00000106958,ENSMUSE00001400390,ENSMUSE00000106958,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00000106964,ENSMUSE00001400390,ENSMUSE00000106964,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00000233885,ENSMUSE00001400390,ENSMUSE00000233885,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00000233880,ENSMUSE00001400390,ENSMUSE00000233880,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00001244973,ENSMUSE00001400390,ENSMUSE00001244973,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00000106954,ENSMUSE00001400390,ENSMUSE00000106954,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00001293903,ENSMUSE00001400390,ENSMUSE00001293903,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00001302729,ENSMUSE00001400390,ENSMUSE00001302729,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001400390_ENSMUSE00000576145,ENSMUSE00001400390,ENSMUSE00000576145,1.0,0.0,1.25,3,6,4,10,23,1.0,False
ENSMUSE00001240144_ENSMUSE00000451957,ENSMUSE00001240144,ENSMUSE00000451957,0.4094155680593129,0.680497198879552,0.225,1,8,5,9,23,1.0,False
ENSMUSE00001240144_ENSMUSE00000451953,ENSMUSE00001240144,ENSMUSE00000451953,0.4094155680593129,0.680497198879552,0.225,1,8,5,9,23,1.0,False
ENSMUSE00001240144_ENSMUSE00000654517,ENSMUSE00001240144,ENSMUSE00000654517,0.4094155680593129,0.680497198879552,0.225,1,8,5,9,23,1.0,False
ENSMUSE00001240144_ENSMUSE00000142289,ENSMUSE00001240144,ENSMUSE00000142289,1.0,0.0,0.7142857142857143,2,7,4,10,23,1.0,False
ENSMUSE00001240144_ENSMUSE00000142287,ENSMUSE00001240144,ENSMUSE00000142287,1.0,0.0,0.7142857142857143,2,7,4,10,23,1.0,False
ENSMUSE00001240144_ENSMUSE00000703425,ENSMUSE00001240144,ENSMUSE00000703425,1.0,0.0,0.7142857142857143,2,7,4,10,23,1.0,False
ENSMUSE00001304807_ENSMUSE00000201361,ENSMUSE00001304807,ENSMUSE00000201361,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001304807_ENSMUSE00000201369,ENSMUSE00001304807,ENSMUSE00000201369,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001304807_ENSMUSE00000201360,ENSMUSE00001304807,ENSMUSE00000201360,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001304807_ENSMUSE00000201363,ENSMUSE00001304807,ENSMUSE00000201363,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001304807_ENSMUSE00000201368,ENSMUSE00001304807,ENSMUSE00000201368,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001304807_ENSMUSE00000201365,ENSMUSE00001304807,ENSMUSE00000201365,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001304807_ENSMUSE00000201370,ENSMUSE00001304807,ENSMUSE00000201370,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001304807_ENSMUSE00000201371,ENSMUSE00001304807,ENSMUSE00000201371,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001304807_ENSMUSE00000672464,ENSMUSE00001304807,ENSMUSE00000672464,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00000892406_ENSMUSE00000230533,ENSMUSE00000892406,ENSMUSE00000230533,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00000198025_ENSMUSE00000993134,ENSMUSE00000198025,ENSMUSE00000993134,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000198025_ENSMUSE00001090126,ENSMUSE00000198025,ENSMUSE00001090126,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000294035_ENSMUSE00000993134,ENSMUSE00000294035,ENSMUSE00000993134,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000294035_ENSMUSE00001090126,ENSMUSE00000294035,ENSMUSE00001090126,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000249303_ENSMUSE00000993134,ENSMUSE00000249303,ENSMUSE00000993134,0.21923448059766815,1.5093750000000004,4.583333333333333,5,4,3,11,23,0.9188901995420782,False
ENSMUSE00000139555_ENSMUSE00000993134,ENSMUSE00000139555,ENSMUSE00000993134,0.21923448059766815,1.5093750000000004,4.583333333333333,5,4,3,11,23,0.9188901995420782,False
ENSMUSE00000195345_ENSMUSE00000993134,ENSMUSE00000195345,ENSMUSE00000993134,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000249303_ENSMUSE00001090126,ENSMUSE00000249303,ENSMUSE00001090126,0.21923448059766815,1.5093750000000004,4.583333333333333,5,4,3,11,23,0.9188901995420782,False
ENSMUSE00000139555_ENSMUSE00001090126,ENSMUSE00000139555,ENSMUSE00001090126,0.21923448059766815,1.5093750000000004,4.583333333333333,5,4,3,11,23,0.9188901995420782,False
ENSMUSE00000195345_ENSMUSE00001090126,ENSMUSE00000195345,ENSMUSE00001090126,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000256799_ENSMUSE00000529290,ENSMUSE00000256799,ENSMUSE00000529290,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000146781_ENSMUSE00001303283,ENSMUSE00000146781,ENSMUSE00001303283,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000146781_ENSMUSE00001280670,ENSMUSE00000146781,ENSMUSE00001280670,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000146781_ENSMUSE00000245267,ENSMUSE00000146781,ENSMUSE00000245267,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000146773_ENSMUSE00001303283,ENSMUSE00000146773,ENSMUSE00001303283,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000146773_ENSMUSE00001280670,ENSMUSE00000146773,ENSMUSE00001280670,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000146773_ENSMUSE00000245267,ENSMUSE00000146773,ENSMUSE00000245267,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000224737_ENSMUSE00001303283,ENSMUSE00000224737,ENSMUSE00001303283,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000224737_ENSMUSE00001280670,ENSMUSE00000224737,ENSMUSE00001280670,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000224737_ENSMUSE00000245267,ENSMUSE00000224737,ENSMUSE00000245267,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000640841_ENSMUSE00001303283,ENSMUSE00000640841,ENSMUSE00001303283,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000640841_ENSMUSE00001280670,ENSMUSE00000640841,ENSMUSE00001280670,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000640841_ENSMUSE00000245267,ENSMUSE00000640841,ENSMUSE00000245267,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000187673,ENSMUSE00000571516,ENSMUSE00000187673,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000187653,ENSMUSE00000571516,ENSMUSE00000187653,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000164112,ENSMUSE00000571516,ENSMUSE00000164112,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000571516_ENSMUSE00001249216,ENSMUSE00000571516,ENSMUSE00001249216,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000164103,ENSMUSE00000571516,ENSMUSE00000164103,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000571516_ENSMUSE00001252858,ENSMUSE00000571516,ENSMUSE00001252858,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000571516_ENSMUSE00001206138,ENSMUSE00000571516,ENSMUSE00001206138,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000164111,ENSMUSE00000571516,ENSMUSE00000164111,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000164106,ENSMUSE00000571516,ENSMUSE00000164106,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000164101,ENSMUSE00000571516,ENSMUSE00000164101,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000830459,ENSMUSE00000571516,ENSMUSE00000830459,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000555436,ENSMUSE00000571516,ENSMUSE00000555436,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000555430,ENSMUSE00000571516,ENSMUSE00000555430,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000555421,ENSMUSE00000571516,ENSMUSE00000555421,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000571516_ENSMUSE00000555419,ENSMUSE00000571516,ENSMUSE00000555419,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000571516_ENSMUSE00001301131,ENSMUSE00000571516,ENSMUSE00001301131,1.0,0.0,0.0,0,9,1,13,23,1.0,False
ENSMUSE00000571516_ENSMUSE00001245971,ENSMUSE00000571516,ENSMUSE00001245971,1.0,0.0,0.0,0,9,1,13,23,1.0,False
ENSMUSE00000571516_ENSMUSE00001207157,ENSMUSE00000571516,ENSMUSE00001207157,1.0,0.0,0.0,0,9,1,13,23,1.0,False
ENSMUSE00000571516_ENSMUSE00001262291,ENSMUSE00000571516,ENSMUSE00001262291,1.0,0.0,0.0,0,9,1,13,23,1.0,False
ENSMUSE00000571516_ENSMUSE00001310760,ENSMUSE00000571516,ENSMUSE00001310760,1.0,0.0,0.0,0,9,1,13,23,1.0,False
ENSMUSE00000571516_ENSMUSE00001224632,ENSMUSE00000571516,ENSMUSE00001224632,1.0,0.0,0.0,0,9,1,13,23,1.0,False
